Nota: 4346
Data: 1937-08-10
Cliente: Jesus Sales Ltda.
CPF: 71227268837
Endereco: Esta��o Sales, 45
Cidade: Pinto
Estado: RR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='neque', quantidade=6, valorUnitario=76.19, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='cupiditate', quantidade=4, valorUnitario=13.62, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='laudantium', quantidade=8, valorUnitario=95.13, proximo=null}
 ItemNotaFiscal{itemNumero='25', descricao='aliquam', quantidade=4, valorUnitario=16.85, proximo=null}
 ItemNotaFiscal{itemNumero='26', descricao='atque', quantidade=3, valorUnitario=60.12, proximo=null}
 ItemNotaFiscal{itemNumero='27', descricao='sit', quantidade=7, valorUnitario=24.8, proximo=null}


Nota: 1238
Data: 1995-09-04
Cliente: Carvalho da Rocha S/A
CPF: 65582500459
Endereco: Pra�a Farias
Cidade: da Mota do Campo
Estado: TO
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='quia', quantidade=7, valorUnitario=78.24, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='blanditiis', quantidade=7, valorUnitario=21.34, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='nobis', quantidade=8, valorUnitario=27.03, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='illum', quantidade=5, valorUnitario=97.41, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='alias', quantidade=8, valorUnitario=13.56, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='porro', quantidade=6, valorUnitario=71.81, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='fugiat', quantidade=6, valorUnitario=18.15, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='ratione', quantidade=9, valorUnitario=67.56, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='ab', quantidade=4, valorUnitario=95.1, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='tenetur', quantidade=6, valorUnitario=73.43, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='quia', quantidade=9, valorUnitario=94.28, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='fugiat', quantidade=5, valorUnitario=80.65, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='a', quantidade=1, valorUnitario=91.36, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='provident', quantidade=2, valorUnitario=10.64, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='ut', quantidade=6, valorUnitario=35.59, proximo=null}


Nota: 8506
Data: 1948-11-12
Cliente: Freitas
CPF: 50980718923
Endereco: Passarela de Martins, 1
Cidade: Rodrigues de Goi�s
Estado: AL
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='incidunt', quantidade=9, valorUnitario=96.92, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='repellendus', quantidade=8, valorUnitario=44.51, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='sunt', quantidade=1, valorUnitario=48.6, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='sit', quantidade=3, valorUnitario=71.74, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='corrupti', quantidade=10, valorUnitario=52.85, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='magnam', quantidade=6, valorUnitario=99.65, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='possimus', quantidade=6, valorUnitario=24.54, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='tempora', quantidade=7, valorUnitario=14.44, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='nostrum', quantidade=8, valorUnitario=22.26, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='assumenda', quantidade=1, valorUnitario=57.26, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='esse', quantidade=1, valorUnitario=73.01, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='laborum', quantidade=3, valorUnitario=86.06, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='quia', quantidade=6, valorUnitario=49.44, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='assumenda', quantidade=5, valorUnitario=69.84, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='vero', quantidade=5, valorUnitario=82.55, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='harum', quantidade=8, valorUnitario=36.74, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='officiis', quantidade=7, valorUnitario=99.37, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='itaque', quantidade=8, valorUnitario=28.1, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='ab', quantidade=4, valorUnitario=49.5, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='facere', quantidade=4, valorUnitario=30.78, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='delectus', quantidade=4, valorUnitario=29.21, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='repudiandae', quantidade=8, valorUnitario=29.64, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='necessitatibus', quantidade=8, valorUnitario=41.58, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='maxime', quantidade=6, valorUnitario=74.56, proximo=null}


Nota: 9582
Data: 1972-11-23
Cliente: da Rocha - EI
CPF: 20035196249
Endereco: Pra�a Isaac Ferreira
Cidade: Porto
Estado: PR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='nulla', quantidade=5, valorUnitario=89.24, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='nemo', quantidade=2, valorUnitario=95.89, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='possimus', quantidade=4, valorUnitario=52.71, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='nesciunt', quantidade=4, valorUnitario=14.49, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='quis', quantidade=6, valorUnitario=41.66, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='vero', quantidade=2, valorUnitario=66.2, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='eius', quantidade=1, valorUnitario=43.54, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='eum', quantidade=7, valorUnitario=40.77, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='inventore', quantidade=6, valorUnitario=54.55, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='reiciendis', quantidade=7, valorUnitario=25.5, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='eaque', quantidade=3, valorUnitario=10.42, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='dolores', quantidade=1, valorUnitario=77.49, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='nobis', quantidade=10, valorUnitario=69.11, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='accusamus', quantidade=4, valorUnitario=97.19, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='dignissimos', quantidade=1, valorUnitario=62.11, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='qui', quantidade=8, valorUnitario=50.77, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='sed', quantidade=1, valorUnitario=58.72, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='eum', quantidade=2, valorUnitario=56.88, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='beatae', quantidade=2, valorUnitario=21.41, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='similique', quantidade=4, valorUnitario=96.8, proximo=null}


Nota: 3464
Data: 1998-07-02
Cliente: Teixeira
CPF: 28501681387
Endereco: Rua Cardoso, 6
Cidade: Novaes
Estado: GO
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='nam', quantidade=6, valorUnitario=11.97, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='ipsam', quantidade=3, valorUnitario=64.22, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='maxime', quantidade=3, valorUnitario=38.95, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='laudantium', quantidade=3, valorUnitario=22.89, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='velit', quantidade=10, valorUnitario=98.14, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='veniam', quantidade=8, valorUnitario=41.25, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='rem', quantidade=3, valorUnitario=68.8, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='repudiandae', quantidade=3, valorUnitario=98.81, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='hic', quantidade=7, valorUnitario=22.56, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='error', quantidade=5, valorUnitario=75.83, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='reprehenderit', quantidade=5, valorUnitario=74.17, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='voluptate', quantidade=1, valorUnitario=10.19, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='nobis', quantidade=5, valorUnitario=58.74, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='et', quantidade=3, valorUnitario=56.68, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='sunt', quantidade=4, valorUnitario=13.06, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='dolor', quantidade=6, valorUnitario=70.66, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='architecto', quantidade=7, valorUnitario=57.81, proximo=null}


Nota: 6156
Data: 1998-11-04
Cliente: Rodrigues
CPF: 22778849241
Endereco: Largo Vieira
Cidade: Foga�a da Serra
Estado: CE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='recusandae', quantidade=8, valorUnitario=51.35, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='quae', quantidade=10, valorUnitario=40.62, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='assumenda', quantidade=3, valorUnitario=51.99, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='consectetur', quantidade=3, valorUnitario=50.88, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='deserunt', quantidade=8, valorUnitario=69.15, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='accusamus', quantidade=6, valorUnitario=88.75, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='nulla', quantidade=3, valorUnitario=57.14, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='culpa', quantidade=4, valorUnitario=26.81, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='expedita', quantidade=1, valorUnitario=63.97, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='corporis', quantidade=7, valorUnitario=31.86, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='laboriosam', quantidade=9, valorUnitario=14.85, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='ea', quantidade=2, valorUnitario=42.15, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='veniam', quantidade=8, valorUnitario=77.84, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='laudantium', quantidade=6, valorUnitario=66.62, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='esse', quantidade=2, valorUnitario=50.16, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='ipsum', quantidade=10, valorUnitario=18.54, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='delectus', quantidade=6, valorUnitario=63.07, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='doloribus', quantidade=4, valorUnitario=39.78, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='eum', quantidade=2, valorUnitario=13.23, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='eaque', quantidade=4, valorUnitario=66.91, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='maiores', quantidade=3, valorUnitario=73.73, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='commodi', quantidade=7, valorUnitario=28.07, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='natus', quantidade=5, valorUnitario=15.62, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='qui', quantidade=5, valorUnitario=11.71, proximo=null}
 ItemNotaFiscal{itemNumero='25', descricao='provident', quantidade=4, valorUnitario=73.09, proximo=null}


Nota: 7826
Data: 1992-07-07
Cliente: Farias Monteiro e Filhos
CPF: 99085578746
Endereco: Vereda Maria Cec�lia Mendes, 62
Cidade: Caldeira Grande
Estado: AC
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='occaecati', quantidade=1, valorUnitario=55.94, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='earum', quantidade=10, valorUnitario=35.23, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='amet', quantidade=2, valorUnitario=40.28, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='neque', quantidade=3, valorUnitario=17.83, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='sed', quantidade=4, valorUnitario=15.14, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='perspiciatis', quantidade=8, valorUnitario=36.55, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='tenetur', quantidade=6, valorUnitario=19.1, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='soluta', quantidade=7, valorUnitario=82.15, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='dignissimos', quantidade=2, valorUnitario=49.27, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='voluptatem', quantidade=5, valorUnitario=31.42, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='minus', quantidade=6, valorUnitario=75.56, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='mollitia', quantidade=7, valorUnitario=18.78, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='autem', quantidade=9, valorUnitario=32.9, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='doloremque', quantidade=5, valorUnitario=92.7, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='doloribus', quantidade=7, valorUnitario=22.31, proximo=null}


Nota: 8454
Data: 1978-02-07
Cliente: Nunes
CPF: 92167396871
Endereco: Viela Thales Carvalho, 27
Cidade: Mendes de Monteiro
Estado: RO
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='sint', quantidade=2, valorUnitario=50.87, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='vero', quantidade=5, valorUnitario=56.14, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='nam', quantidade=3, valorUnitario=63.55, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='culpa', quantidade=2, valorUnitario=94.02, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='totam', quantidade=10, valorUnitario=65.24, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='eius', quantidade=1, valorUnitario=21.88, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='dolorum', quantidade=4, valorUnitario=99.19, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='nobis', quantidade=3, valorUnitario=42.12, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='ducimus', quantidade=3, valorUnitario=60.91, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='ratione', quantidade=4, valorUnitario=93.23, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='accusamus', quantidade=3, valorUnitario=24.62, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='rem', quantidade=4, valorUnitario=86.36, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='impedit', quantidade=7, valorUnitario=38.45, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='quaerat', quantidade=2, valorUnitario=51.11, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='repellat', quantidade=6, valorUnitario=62.49, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='nostrum', quantidade=6, valorUnitario=38.95, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='placeat', quantidade=7, valorUnitario=66.5, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='reprehenderit', quantidade=7, valorUnitario=54.75, proximo=null}


Nota: 6998
Data: 1984-03-31
Cliente: Nogueira
CPF: 41328533349
Endereco: Quadra Rafaela Carvalho, 7
Cidade: da Concei��o
Estado: BA
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='sunt', quantidade=8, valorUnitario=37.43, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='iusto', quantidade=10, valorUnitario=79.02, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='tempore', quantidade=5, valorUnitario=31.13, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='laboriosam', quantidade=3, valorUnitario=31.91, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='adipisci', quantidade=6, valorUnitario=55.83, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='aut', quantidade=8, valorUnitario=62.66, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='nam', quantidade=1, valorUnitario=82.34, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='mollitia', quantidade=3, valorUnitario=58.1, proximo=null}


Nota: 5505
Data: 1999-07-17
Cliente: Porto e Filhos
CPF: 87468690847
Endereco: Alameda de Almeida, 49
Cidade: Ara�jo do Galho
Estado: ES
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='aperiam', quantidade=1, valorUnitario=48.86, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='odit', quantidade=6, valorUnitario=33.73, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='occaecati', quantidade=9, valorUnitario=34.12, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='possimus', quantidade=8, valorUnitario=76.4, proximo=null}


Nota: 7093
Data: 1953-01-16
Cliente: da Costa
CPF: 32079613496
Endereco: Esplanada Cunha, 51
Cidade: Cavalcanti
Estado: PR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='porro', quantidade=5, valorUnitario=98.2, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='labore', quantidade=6, valorUnitario=63.38, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='accusamus', quantidade=3, valorUnitario=72.43, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='eos', quantidade=2, valorUnitario=15.66, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='vero', quantidade=9, valorUnitario=50.12, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='corrupti', quantidade=5, valorUnitario=55.19, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='fugiat', quantidade=1, valorUnitario=13.91, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='deserunt', quantidade=1, valorUnitario=38.72, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='quidem', quantidade=1, valorUnitario=76.98, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='deleniti', quantidade=10, valorUnitario=98.51, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='aut', quantidade=1, valorUnitario=90.2, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='dolore', quantidade=9, valorUnitario=97.13, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='adipisci', quantidade=10, valorUnitario=15.48, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='dignissimos', quantidade=9, valorUnitario=45.09, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='tempore', quantidade=2, valorUnitario=21.46, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='eos', quantidade=9, valorUnitario=29.41, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='beatae', quantidade=9, valorUnitario=42.89, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='natus', quantidade=1, valorUnitario=66.12, proximo=null}


Nota: 9138
Data: 2000-05-09
Cliente: Lima
CPF: 26445786409
Endereco: Esta��o Ana L�via Costa
Cidade: Azevedo
Estado: BA
